"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033598","mammary gland epithelial cell proliferation","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"MAPK1",1
"GO:0036119","response to platelet-derived growth factor","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"PTPN1",1
"GO:0044550","secondary metabolite biosynthetic process","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"CYP1A2",1
"GO:0044872","lipoprotein localization","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"PPARG",1
"GO:0046716","muscle cell cellular homeostasis","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"HIF1A",1
"GO:0060396","growth hormone receptor signaling pathway","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"PTPN1",1
"GO:0060740","prostate gland epithelium morphogenesis","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"AR",1
"GO:0070198","protein localization to chromosome, telomeric region","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"TERT",1
"GO:1900078","positive regulation of cellular response to insulin stimulus","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"PTPN1",1
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"ALOX5",1
"GO:2000178","negative regulation of neural precursor cell proliferation","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"TP53",1
"GO:2000273","positive regulation of signaling receptor activity","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"HIF1A",1
"GO:2000773","negative regulation of cellular senescence","1/43","26/18986",0.0384615384615385,16.9821109123435,3.88523056472736,0.0572849067480097,0.106915574892243,0.0561943766083499,"TERT",1
"GO:0003205","cardiac chamber development","2/43","172/18986",0.0116279069767442,5.13412655489454,2.59491161349976,0.0578492871831754,0.107785460316656,0.0566515847297563,"HIF1A/TP53",2
"GO:0043409","negative regulation of MAPK cascade","2/43","172/18986",0.0116279069767442,5.13412655489454,2.59491161349976,0.0578492871831754,0.107785460316656,0.0566515847297563,"PPARG/PTPN1",2
"GO:0030308","negative regulation of cell growth","2/43","173/18986",0.0115606936416185,5.10444952278532,2.58383092420794,0.0584437365969715,0.108708324306326,0.0571366381622997,"PPARA/TP53",2
"GO:0050796","regulation of insulin secretion","2/43","173/18986",0.0115606936416185,5.10444952278532,2.58383092420794,0.0584437365969715,0.108708324306326,0.0571366381622997,"HIF1A/ALOX5",2
"GO:0006937","regulation of muscle contraction","2/43","174/18986",0.0114942528735632,5.0751136059877,2.57283543480632,0.0590403390701716,0.109049762019488,0.0573160963886719,"PTGS2/CACNA1C",2
"GO:0060041","retina development in camera-type eye","2/43","174/18986",0.0114942528735632,5.0751136059877,2.57283543480632,0.0590403390701716,0.109049762019488,0.0573160963886719,"HIF1A/THRB",2
"GO:0008544","epidermis development","3/43","393/18986",0.00763358778625954,3.37049529557962,2.26243331460411,0.05912631518908,0.109049762019488,0.0573160963886719,"FABP5/PPARA/EGFR",3
"GO:0002070","epithelial cell maturation","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"HIF1A",1
"GO:0010875","positive regulation of cholesterol efflux","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"PPARG",1
"GO:0010893","positive regulation of steroid biosynthetic process","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"MAPK1",1
"GO:0018904","ether metabolic process","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"ALOX5",1
"GO:0044346","fibroblast apoptotic process","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"TP53",1
"GO:0045662","negative regulation of myoblast differentiation","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"PPARD",1
"GO:0070841","inclusion body assembly","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"MAPT",1
"GO:0071276","cellular response to cadmium ion","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"CYP1A2",1
"GO:0071378","cellular response to growth hormone stimulus","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"PTPN1",1
"GO:1903599","positive regulation of autophagy of mitochondrion","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"HIF1A",1
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"TERT",1
"GO:1905523","positive regulation of macrophage migration","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"MAPK1",1
"GO:2000353","positive regulation of endothelial cell apoptotic process","1/43","27/18986",0.037037037037037,16.3531438415159,3.80352816443651,0.0594229209362921,0.109049762019488,0.0573160963886719,"PTPN1",1
"GO:0071897","DNA biosynthetic process","2/43","175/18986",0.0114285714285714,5.04611295681063,2.56192395470746,0.0596390823253846,0.109354939414355,0.0574764963442141,"TP53/TERT",2
"GO:0001508","action potential","2/43","177/18986",0.0112994350282486,4.98909473130995,2.54034837679336,0.0608429422833406,0.110922550449368,0.0583004261127791,"CACNA1C/CNR2",2
"GO:0055002","striated muscle cell development","2/43","177/18986",0.0112994350282486,4.98909473130995,2.54034837679336,0.0608429422833406,0.110922550449368,0.0583004261127791,"LMNA/PPARA",2
"GO:0002675","positive regulation of acute inflammatory response","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"PTGS2",1
"GO:0007097","nuclear migration","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"LMNA",1
"GO:0009081","branched-chain amino acid metabolic process","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"HSD17B10",1
"GO:0009648","photoperiodism","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"TP53",1
"GO:0010165","response to X-ray","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"TP53",1
"GO:0010758","regulation of macrophage chemotaxis","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"MAPK1",1
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"CACNA1C",1
"GO:0050996","positive regulation of lipid catabolic process","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"PPARA",1
"GO:0055022","negative regulation of cardiac muscle tissue growth","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"PPARA",1
"GO:0060512","prostate gland morphogenesis","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"AR",1
"GO:0060575","intestinal epithelial cell differentiation","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"HIF1A",1
"GO:0061117","negative regulation of heart growth","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"PPARA",1
"GO:0071480","cellular response to gamma radiation","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"TP53",1
"GO:0071549","cellular response to dexamethasone stimulus","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"EGFR",1
"GO:0072207","metanephric epithelium development","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"SLC22A1",1
"GO:0097186","amelogenesis","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"PPARA",1
"GO:1902473","regulation of protein localization to synapse","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"MAPT",1
"GO:1904753","negative regulation of vascular associated smooth muscle cell migration","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"PTPN1",1
"GO:2000647","negative regulation of stem cell proliferation","1/43","28/18986",0.0357142857142857,15.7691029900332,3.7260787044944,0.0615561987673877,0.110922550449368,0.0583004261127791,"TP53",1
"GO:0010970","transport along microtubule","2/43","180/18986",0.0111111111111111,4.90594315245478,2.50858663290859,0.0626644835726643,0.112734382670101,0.0592527175096648,"HIF1A/MAPT",2
"GO:0055088","lipid homeostasis","2/43","180/18986",0.0111111111111111,4.90594315245478,2.50858663290859,0.0626644835726643,0.112734382670101,0.0592527175096648,"FABP4/PPARG",2
"GO:0050900","leukocyte migration","3/43","404/18986",0.00742574257425743,3.27872438406631,2.20572519119012,0.0631692210654974,0.112811516811395,0.0592932588899983,"MAPK1/ALOX5/CNR2",3
"GO:0035265","organ growth","2/43","181/18986",0.0110497237569061,4.87883849415392,2.49815547969638,0.0632758160514714,0.112811516811395,0.0592932588899983,"AR/PPARA",2
"GO:0006353","DNA-templated transcription termination","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"SMN1",1
"GO:0006656","phosphatidylcholine biosynthetic process","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"FABP5",1
"GO:0010039","response to iron ion","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"HIF1A",1
"GO:0032801","receptor catabolic process","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"PTPN1",1
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"EGFR",1
"GO:0042634","regulation of hair cycle","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"TERT",1
"GO:0043507","positive regulation of JUN kinase activity","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"PTPN1",1
"GO:0045116","protein neddylation","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"HIF1A",1
"GO:0051156","glucose 6-phosphate metabolic process","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"TP53",1
"GO:0060402","calcium ion transport into cytosol","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"CACNA1C",1
"GO:0060479","lung cell differentiation","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"THRB",1
"GO:0060487","lung epithelial cell differentiation","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"THRB",1
"GO:0090311","regulation of protein deacetylation","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"MAPT",1
"GO:0098901","regulation of cardiac muscle cell action potential","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"CACNA1C",1
"GO:1901201","regulation of extracellular matrix assembly","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"PPARG",1
"GO:1903671","negative regulation of sprouting angiogenesis","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"ALOX5",1
"GO:1904036","negative regulation of epithelial cell apoptotic process","1/43","29/18986",0.0344827586206897,15.2253408179631,3.6525151252319,0.0636847504844995,0.112811516811395,0.0592932588899983,"PPARA",1
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","2/43","184/18986",0.0108695652173913,4.79929221435794,2.4673157661291,0.065122101854329,0.1151781562459,0.0605371546256082,"TSHR/CNR2",2
"GO:0071478","cellular response to radiation","2/43","185/18986",0.0108108108108108,4.77335009428033,2.45718377871228,0.0657415869053006,0.1151781562459,0.0605371546256082,"TP53/CDC25A",2
"GO:0000002","mitochondrial genome maintenance","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"TP53",1
"GO:0001963","synaptic transmission, dopaminergic","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"PTGS2",1
"GO:0009649","entrainment of circadian clock","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"TP53",1
"GO:0045540","regulation of cholesterol biosynthetic process","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"MAPK1",1
"GO:0062149","detection of stimulus involved in sensory perception of pain","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"TRPA1",1
"GO:0070168","negative regulation of biomineral tissue development","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"HIF1A",1
"GO:0086010","membrane depolarization during action potential","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"CACNA1C",1
"GO:0106118","regulation of sterol biosynthetic process","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"MAPK1",1
"GO:1900017","positive regulation of cytokine production involved in inflammatory response","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"HIF1A",1
"GO:1902932","positive regulation of alcohol biosynthetic process","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"MAPK1",1
"GO:1903672","positive regulation of sprouting angiogenesis","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"PKM",1
"GO:1904357","negative regulation of telomere maintenance via telomere lengthening","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"TP53",1
"GO:2000108","positive regulation of leukocyte apoptotic process","1/43","30/18986",0.0333333333333333,14.7178294573643,3.58251341702172,0.0658085863092172,0.1151781562459,0.0605371546256082,"TP53",1
"GO:0003298","physiological muscle hypertrophy","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"PPARA",1
"GO:0003301","physiological cardiac muscle hypertrophy","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"PPARA",1
"GO:0006359","regulation of transcription by RNA polymerase III","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"AR",1
"GO:0014850","response to muscle activity","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"HIF1A",1
"GO:0030878","thyroid gland development","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"MAPK1",1
"GO:0031281","positive regulation of cyclase activity","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"CACNA1C",1
"GO:0036336","dendritic cell migration","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"ALOX5",1
"GO:0050951","sensory perception of temperature stimulus","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"TRPA1",1
"GO:0051349","positive regulation of lyase activity","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"CACNA1C",1
"GO:0060964","regulation of miRNA-mediated gene silencing","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"TP53",1
"GO:0061049","cell growth involved in cardiac muscle cell development","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"PPARA",1
"GO:0086019","cell-cell signaling involved in cardiac conduction","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"CACNA1C",1
"GO:0097421","liver regeneration","1/43","31/18986",0.032258064516129,14.2430607651913,3.51578633027929,0.0679277164415605,0.117666257627442,0.0618448902498617,"EGFR",1
"GO:0051348","negative regulation of transferase activity","2/43","190/18986",0.0105263157894737,4.64773561811506,2.40759030070045,0.0688689045785441,0.119202452834055,0.0626523079911151,"MAPT/PTPN1",2
"GO:0016241","regulation of macroautophagy","2/43","191/18986",0.0104712041884817,4.62340192377937,2.3978785240567,0.0695002647172568,0.12020037896289,0.0631768137683847,"HIF1A/TP53",2
"GO:0006734","NADH metabolic process","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"PKM",1
"GO:0010644","cell communication by electrical coupling","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"CACNA1C",1
"GO:0045940","positive regulation of steroid metabolic process","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"MAPK1",1
"GO:0045987","positive regulation of smooth muscle contraction","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"PTGS2",1
"GO:0060603","mammary gland duct morphogenesis","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"AR",1
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"PTPN1",1
"GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"TP53",1
"GO:2000279","negative regulation of DNA biosynthetic process","1/43","32/18986",0.03125,13.7979651162791,3.45207817410448,0.0700421510600258,0.12037808563843,0.0632702156498335,"TP53",1
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","2/43","192/18986",0.0104166666666667,4.59932170542636,2.38823367288105,0.0701335632865603,0.120440802104485,0.0633031791606838,"PPARD/EGFR",2
"GO:1905475","regulation of protein localization to membrane","2/43","194/18986",0.0103092783505155,4.55190601774155,2.36914137811216,0.0714059296153826,0.122279070637815,0.0642693653723124,"AR/EGFR",2
"GO:0045859","regulation of protein kinase activity","3/43","427/18986",0.00702576112412178,3.10211862099014,2.09319177631049,0.0720296881085244,0.122279070637815,0.0642693653723124,"PTPN1/CDC25A/EGFR",3
"GO:0021543","pallium development","2/43","195/18986",0.0102564102564103,4.52856290995826,2.35969228753027,0.0720449744242685,0.122279070637815,0.0642693653723124,"HIF1A/EGFR",2
"GO:0010464","regulation of mesenchymal cell proliferation","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"LMNA",1
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"CACNA1C",1
"GO:0031116","positive regulation of microtubule polymerization","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"MAPT",1
"GO:0031571","mitotic G1 DNA damage checkpoint signaling","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"TP53",1
"GO:0033198","response to ATP","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"PTGS2",1
"GO:0035115","embryonic forelimb morphogenesis","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"CACNA1C",1
"GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"HIF1A",1
"GO:0042573","retinoic acid metabolic process","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"CYP3A4",1
"GO:0044819","mitotic G1/S transition checkpoint signaling","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"TP53",1
"GO:0045648","positive regulation of erythrocyte differentiation","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"HIF1A",1
"GO:0060147","regulation of post-transcriptional gene silencing","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"TP53",1
"GO:0060219","camera-type eye photoreceptor cell differentiation","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"THRB",1
"GO:0060674","placenta blood vessel development","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"MAPK1",1
"GO:1905207","regulation of cardiocyte differentiation","1/43","33/18986",0.0303030303030303,13.3798449612403,3.39116048760483,0.0721519003216289,0.122279070637815,0.0642693653723124,"EGFR",1
"GO:0050954","sensory perception of mechanical stimulus","2/43","196/18986",0.0102040816326531,4.50545799715235,2.35030682775521,0.0726859117622486,0.1230889609997,0.0646950403411195,"TRPA1/THRB",2
"GO:0006691","leukotriene metabolic process","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"ALOX5",1
"GO:0007435","salivary gland morphogenesis","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"EGFR",1
"GO:0009112","nucleobase metabolic process","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"MAPK1",1
"GO:0032107","regulation of response to nutrient levels","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"PPARA",1
"GO:0033146","regulation of intracellular estrogen receptor signaling pathway","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"AR",1
"GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"EGFR",1
"GO:0045777","positive regulation of blood pressure","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"PTPN1",1
"GO:0046320","regulation of fatty acid oxidation","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"PPARA",1
"GO:0051450","myoblast proliferation","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"PPARD",1
"GO:0060055","angiogenesis involved in wound healing","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"ALOX5",1
"GO:0060292","long-term synaptic depression","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"MAPT",1
"GO:0060966","regulation of gene silencing by regulatory ncRNA","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"TP53",1
"GO:1901185","negative regulation of ERBB signaling pathway","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"EGFR",1
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"PTPN1",1
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"TP53",1
"GO:1903715","regulation of aerobic respiration","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"HIF1A",1
"GO:2000191","regulation of fatty acid transport","1/43","34/18986",0.0294117647058824,12.9863201094391,3.33282841592008,0.0742569743619481,0.124120079859567,0.0652369920782519,"PPARA",1
"GO:0031334","positive regulation of protein-containing complex assembly","2/43","200/18986",0.01,4.4153488372093,2.31338574964591,0.0752683594852986,0.125714784730586,0.0660751622530981,"MAPT/TP53",2
"GO:0034063","stress granule assembly","1/43","35/18986",0.0285714285714286,12.6152823920266,3.27689765921166,0.0763573832951704,0.12666546260689,0.066574834547505,"MAPT",1
